name;open;high;low;close;volume;marketCap;timestamp
"2781";0.557626414;0.616657235;0.488832555;0.514913943;593747892.34;397020104.95;"2024-02-20T00:00:00.000Z"
"2781";0.514990113;0.5466640627;0.4832565803;0.5162947441;267453325.06;398084760.2;"2024-02-21T00:00:00.000Z"
"2781";0.5172454299;0.5625802736;0.4928024224;0.5229591121;255293458.74;403223265.6;"2024-02-22T00:00:00.000Z"
"2781";0.5229853583;0.5487518327;0.492616191;0.5006971965;177217649.56;386058401.04;"2024-02-23T00:00:00.000Z"
"2781";0.5007484411;0.5290665464;0.48422138;0.5196165612;122027481.22;400646019.53;"2024-02-24T00:00:00.000Z"
"2781";0.5197586148;0.5860190269;0.5034337227;0.5650728491;189964181.44;435694711.55;"2024-02-25T00:00:00.000Z"
"2781";0.5644972687;0.6367547654;0.558168894;0.5703208809;291763580.03;439741162.73;"2024-02-26T00:00:00.000Z"
"2781";0.5703208809;0.6026763718;0.5437975989;0.5606190827;211691900.84;432260672.09;"2024-02-27T00:00:00.000Z"
"2781";0.5605526383;0.5671899275;0.4691054364;0.5101844362;231583388.32;393373458.2;"2024-02-28T00:00:00.000Z"
"2781";0.5102052489;0.5331754533;0.4733553779;0.4891949515;167574426.53;377189690.89;"2024-02-29T00:00:00.000Z"
"2781";0.4890255612;0.5240063262;0.4866936709;0.5144325405;111741752.06;396648923.62;"2024-03-01T00:00:00.000Z"
"2781";0.514424504;0.5506811226;0.5023397552;0.5392896973;154863020.71;415814827.18;"2024-03-02T00:00:00.000Z"
"2781";0.5394319955;0.5953810305;0.5299252145;0.5370491451;182404733.21;414087268.11;"2024-03-03T00:00:00.000Z"
"2781";0.5371870957;0.5504398812;0.5026529068;0.5149894153;125588085.86;397078297.26;"2024-03-04T00:00:00.000Z"
"2781";0.5149120199;0.5836948998;0.4691677053;0.5422199212;253481687.47;418074151.94;"2024-03-05T00:00:00.000Z"
"2781";0.5422199212;0.6251577486;0.5293542996;0.5945439648;229049417.37;458232994.33;"2024-03-06T00:00:00.000Z"
"2781";0.5943038022;0.6763189719;0.5709701326;0.6269518894;225615655.81;483401886.2;"2024-03-07T00:00:00.000Z"
"2781";0.6269465152;0.6366055273;0.5599697975;0.6074399201;116291643.71;468361488.62;"2024-03-08T00:00:00.000Z"
"2781";0.6074399201;0.9020032184;0.5998855315;0.863923742;600926542.17;666129466.89;"2024-03-09T00:00:00.000Z"
"2781";0.8639344609;0.9467434328;0.8322402905;0.9078432836;543387127.4;699984998.75;"2024-03-10T00:00:00.000Z"
"2781";0.9078432836;1.0223754325;0.8325163911;0.8347629354;416927239.14;643637005.25;"2024-03-11T00:00:00.000Z"
"2781";0.8347629354;0.8910236895;0.7967263988;0.8547413595;418542343.1;659041202.68;"2024-03-12T00:00:00.000Z"
"2781";0.8547413595;0.875583881;0.7731018978;0.7952801277;273396148.87;613194115.4;"2024-03-13T00:00:00.000Z"
"2781";0.7952801277;0.8013009269;0.7285766085;0.7822826625;274985627.67;603172962.44;"2024-03-14T00:00:00.000Z"
"2781";0.7822832257;0.790484864;0.6658661893;0.7376368821;292240609.41;568748771.23;"2024-03-15T00:00:00.000Z"
"2781";0.7376368821;0.8357501131;0.7015774361;0.7522683454;347873899.2;580030239.08;"2024-03-16T00:00:00.000Z"
"2781";0.7522683454;0.7870426292;0.6742379619;0.7652012046;201008008.57;589990765.66;"2024-03-17T00:00:00.000Z"
"2781";0.7598755562;0.7599167839;0.6778787885;0.6853215623;150984919.75;528473031.96;"2024-03-18T00:00:00.000Z"
"2781";0.6854030391;0.6945547562;0.5968750021;0.6354012418;188029233.09;489936739.01;"2024-03-19T00:00:00.000Z"
"2781";0.6354218714;0.7614849692;0.6181806963;0.7383247542;190693464.94;569321024.91;"2024-03-20T00:00:00.000Z"
"2781";0.7383790647;0.7791857358;0.722793314;0.7430354507;139410268.36;572911292.52;"2024-03-21T00:00:00.000Z"
"2781";0.7430564975;0.8032784362;0.7034608241;0.7245104194;146026468.03;558627721.54;"2024-03-22T00:00:00.000Z"
"2781";0.7245104194;0.8172449913;0.7195533072;0.7943671773;124488072.8;612530083.29;"2024-03-23T00:00:00.000Z"
"2781";0.7944189134;0.8150274926;0.7424672101;0.7763217145;101085331.61;598576388.88;"2024-03-24T00:00:00.000Z"
"2781";0.7763217145;0.8460079574;0.7656685497;0.8402235396;153878269.53;647847358.63;"2024-03-25T00:00:00.000Z"
"2781";0.8402235396;0.8558701933;0.7786623889;0.8025433703;146892282.05;618794378.07;"2024-03-26T00:00:00.000Z"
"2781";0.8025433703;0.8182313006;0.7425008933;0.7547944072;141946450.53;581971636.62;"2024-03-27T00:00:00.000Z"
"2781";0.7547862347;0.7836530947;0.7334547841;0.7663479814;112170803.07;590876288.72;"2024-03-28T00:00:00.000Z"
"2781";0.7663350945;0.7663614491;0.725362926;0.7438755115;80572071.74;573559014.43;"2024-03-29T00:00:00.000Z"
"2781";0.7438755115;0.7731855079;0.7265881363;0.73448578;93741148.85;566319140.23;"2024-03-30T00:00:00.000Z"
"2781";0.73448578;0.7520816752;0.7265575289;0.743052861;66954429.65;572924716.61;"2024-03-31T00:00:00.000Z"
"2781";0.743052861;0.7627101849;0.6664090219;0.6903936879;116906432.63;532322300;"2024-04-01T00:00:00.000Z"
"2781";0.6903936879;0.6929151062;0.6315909615;0.6421723806;106655158.26;495141662.82;"2024-04-02T00:00:00.000Z"
"2781";0.6421723806;0.6685587414;0.6101018365;0.6275767107;96661370.45;483887864.25;"2024-04-03T00:00:00.000Z"
"2781";0.6275768029;0.6613840223;0.6095676069;0.6480478991;75288846.16;499643005.72;"2024-04-04T00:00:00.000Z"
"2781";0.6480103827;0.6483014629;0.5991398243;0.636835222;84028176.69;491026491.21;"2024-04-05T00:00:00.000Z"
"2781";0.636835222;0.6781249242;0.6337231744;0.6484097967;70245273.44;499950941.09;"2024-04-06T00:00:00.000Z"
"2781";0.6484097585;0.6687973164;0.6444570959;0.6613017823;58530342.74;509949967.16;"2024-04-07T00:00:00.000Z"
"2781";0.6613779631;0.6836665012;0.6352300229;0.679608344;76703802.36;524006350.47;"2024-04-08T00:00:00.000Z"
"2781";0.679608344;0.6884046322;0.6217398048;0.6252777512;84850297.51;482115199.63;"2024-04-09T00:00:00.000Z"
"2781";0.6252777512;0.6619482292;0.6021480552;0.6512725458;97791722.19;502158269.41;"2024-04-10T00:00:00.000Z"
"2781";0.6512725458;0.7287727209;0.6324125659;0.6357757276;183366644.91;489984465.29;"2024-04-11T00:00:00.000Z"
"2781";0.6354837699;0.6499598599;0.4640894916;0.4934885636;199216064.48;380500244.7;"2024-04-12T00:00:00.000Z"
