name;open;high;low;close;volume;marketCap;timestamp
"2781";0.0203541929;0.0246543349;0.0121674409;0.0129576967;552052.75;32009652.64;"2019-01-01T00:00:00.000Z"
"2781";0.0129883134;0.0136965357;0.0119394046;0.0125874222;562192.83;40779799.34;"2019-02-01T00:00:00.000Z"
"2781";0.0125781765;0.1253832871;0.0123021493;0.0443785694;749492.42;196157329.69;"2019-03-01T00:00:00.000Z"
"2781";0.0443795822;0.1052828921;0.0435911529;0.0730245718;270892.2;394966234.14;"2019-04-01T00:00:00.000Z"
"2781";0.0730376614;0.1180317645;0.0476132932;0.0702741278;23166245.37;451487204.5;"2019-05-01T00:00:00.000Z"
"2781";0.0703928959;0.0961205714;0.0554650726;0.0611616322;6550537.91;453405981.25;"2019-06-01T00:00:00.000Z"
"2781";0.0611616322;0.1550128116;0.0478293676;0.0586295208;3753736.86;494201348.79;"2019-07-01T00:00:00.000Z"
"2781";0.0586670708;0.0602595451;0.0384558091;0.0390571273;6413634.74;365692417.86;"2019-08-01T00:00:00.000Z"
"2781";0.0390281931;0.0440188056;0.0332532402;0.0356769785;6860999.91;372246099.4;"2019-09-01T00:00:00.000Z"
"2781";0.0357230689;0.0395883643;0.029494096;0.0369967341;8513919.91;417438036.43;"2019-10-01T00:00:00.000Z"
"2781";0.0370181308;0.0412673523;0.0265943914;0.0272134061;4755668.89;327033068.7;"2019-11-01T00:00:00.000Z"
"2781";0.027351537;0.0373409375;0.0253512841;0.0335762359;10647160.79;426310874.99;"2019-12-01T00:00:00.000Z"
"2781";0.0335762359;0.0554525892;0.0325775505;0.0532836298;5277591.36;712735456.9;"2020-01-01T00:00:00.000Z"
"2781";0.0532050086;0.0872808525;0.051407253;0.0524423015;16695204.34;723320621.26;"2020-02-01T00:00:00.000Z"
"2781";0.0523400594;0.0585148269;0.0252083644;0.0489028322;7697987.71;695938661.24;"2020-03-01T00:00:00.000Z"
"2781";0.0489028322;0.0659800363;0.0462918865;0.0580767742;10574388.09;959168422.05;"2020-04-01T00:00:00.000Z"
"2781";0.0580767742;0.085896088;0.0560934207;0.0851856848;31879765.7;1464765905.45;"2020-05-01T00:00:00.000Z"
"2781";0.0852173991;0.1284742521;0.0845682173;0.1249351018;65846839.26;2208498901.94;"2020-06-01T00:00:00.000Z"
"2781";0.1251059752;0.1687610747;0.1222228334;0.164463172;108949915.81;3047825495.31;"2020-07-01T00:00:00.000Z"
"2781";0.16067408;0.26128945;0.0016033;0.1650202;1467322556.3;3252781732.24;"2020-08-01T00:00:00.000Z"
"2781";0.16525566;0.18382689;0.14466581;0.15200488;1917476185.38;3096179754.42;"2020-09-01T00:00:00.000Z"
"2781";0.15235027;0.15728633;0.08305352;0.08415107;2011454389.37;1771245602.66;"2020-10-01T00:00:00.000Z"
"2781";0.08415108;0.08637738;0.06133802;0.07023793;1578946209.82;1541449953.89;"2020-11-01T00:00:00.000Z"
"2781";0.07024113;0.07067612;0.05382542;0.05852504;1503417061.78;1314221135.11;"2020-12-01T00:00:00.000Z"
"2781";0.0585205;0.08963075;0.05818124;0.06276969;6068213771.12;1441524638.31;"2021-01-01T00:00:00.000Z"
"2781";0.06275977;0.27095969;0.05939378;0.13425579;7819363015.07;3241449819.8;"2021-02-01T00:00:00.000Z"
"2781";0.13429967;0.25615911;0.13403983;0.216001;7824672398.66;5456836110.15;"2021-03-01T00:00:00.000Z"
"2781";0.21613499;0.25074952;0.14042594;0.19826524;4916567920.23;5008777438.58;"2021-04-01T00:00:00.000Z"
"2781";0.19826517;0.19884503;0.08794145;0.12561707;3443256506.86;3173465833.48;"2021-05-01T00:00:00.000Z"
"2781";0.12563383;0.13588549;0.08104416;0.11534992;1649422247.54;2914086568.09;"2021-06-01T00:00:00.000Z"
"2781";0.11546073;0.13243451;0.09904253;0.12988878;1690137201.33;3281382104.82;"2021-07-01T00:00:00.000Z"
"2781";0.12980482;0.16395311;0.11838179;0.15415028;1268684817.96;3894300633.69;"2021-08-01T00:00:00.000Z"
"2781";0.15402196;0.20452913;0.1456467156;0.1590420846;1734888005.95;4017882360.35;"2021-09-01T00:00:00.000Z"
"2781";0.1589046033;0.2294384807;0.1576691416;0.2107371346;2058043110.6;5323855117.54;"2021-10-01T00:00:00.000Z"
"2781";0.2121140917;0.9698063798;0.1974429238;0.6904160749;25726165308.18;17441990754.11;"2021-11-01T00:00:00.000Z"
"2781";0.6897728953;0.7746480992;0.4811163882;0.5575095687;9785374699.64;14084371867.49;"2021-12-01T00:00:00.000Z"
"2781";0.5574852426;0.5883941607;0.3280125059;0.429029291;5250360925.52;10838572853.97;"2022-01-01T00:00:00.000Z"
"2781";0.4289393331;0.5412036283;0.3477150445;0.4387678745;4310872588.32;11084598821.32;"2022-02-01T00:00:00.000Z"
"2781";0.438725396;0.5008404392;0.3727383598;0.460358902;2483676233.84;11630053244.59;"2022-03-01T00:00:00.000Z"
"2781";0.4605001141;0.4898060866;0.3502501135;0.3504097843;1746985493.66;8852407177.75;"2022-04-01T00:00:00.000Z"
"2781";0.3504219157;0.3567590411;0.1649309694;0.1892050199;2131023154.34;4779889007.61;"2022-05-01T00:00:00.000Z"
"2781";0.1892257493;0.1916082291;0.0990172102;0.1147521873;952195099.39;2898986080.18;"2022-06-01T00:00:00.000Z"
"2781";0.1149646841;0.1426728168;0.1076645748;0.1371995025;622677275.8;3466072910.99;"2022-07-01T00:00:00.000Z"
"2781";0.1372417361;0.1592203071;0.1174011665;0.1220536128;880818469.22;3083442092.15;"2022-08-01T00:00:00.000Z"
"2781";0.1220412102;0.125155509;0.099801879;0.1097334287;824391279.74;2772197112.36;"2022-09-01T00:00:00.000Z"
"2781";0.1097626801;0.1171177901;0.0965300653;0.1148404609;840457248.08;2901216136.5;"2022-10-01T00:00:00.000Z"
